Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_457_k_0.75,457,6516573,532,0.7995221614837646,6,"{97, 130, 451, 138, 395, 242}"
graph_size_458_k_0.75,458,6516394,511,0.800891637802124,6,"{281, 200, 206, 242, 25, 286}"
graph_size_459_k_0.75,459,6522226,501,0.8049962520599365,6,"{291, 209, 93, 53, 409, 381}"
graph_size_460_k_0.75,460,6526378,474,0.7989034652709961,6,"{162, 6, 431, 401, 58, 190}"
graph_size_461_k_0.75,461,6573836,503,0.8073747158050537,6,"{323, 101, 266, 438, 187, 63}"
graph_size_462_k_0.75,462,6574074,483,0.8076739311218262,7,"{128, 299, 367, 177, 51, 403, 408}"
graph_size_463_k_0.75,463,6596297,511,0.810793399810791,7,"{225, 5, 361, 305, 401, 371, 381}"
graph_size_464_k_0.75,464,6626089,494,0.8077895641326904,7,"{96, 321, 422, 135, 138, 363, 44}"
graph_size_465_k_0.75,465,6625797,508,0.8128893375396729,6,"{162, 296, 206, 50, 53, 126}"
graph_size_466_k_0.75,466,6647967,512,0.8074510097503662,7,"{334, 340, 341, 118, 22, 25, 283}"
graph_size_467_k_0.75,467,6662233,499,0.8270893096923828,6,"{71, 300, 334, 403, 119, 216}"
graph_size_468_k_0.75,468,6673929,587,0.8229756355285645,7,"{459, 140, 205, 401, 409, 348, 221}"
graph_size_469_k_0.75,469,6705022,503,0.8178744316101074,6,"{97, 164, 70, 302, 334, 214}"
graph_size_470_k_0.75,470,6695311,518,0.8221023082733154,6,"{225, 3, 101, 138, 83, 86}"
graph_size_471_k_0.75,471,6702002,471,0.8272027969360352,5,"{361, 50, 242, 148, 381}"
graph_size_472_k_0.75,472,6730368,530,0.8261821269989014,7,"{136, 364, 271, 272, 113, 376, 286}"
graph_size_473_k_0.75,473,6752487,495,0.8284578323364258,6,"{162, 83, 148, 119, 57, 63}"
graph_size_474_k_0.75,474,6751344,497,0.8303894996643066,7,"{139, 112, 273, 90, 253, 382, 191}"
graph_size_475_k_0.75,475,6795277,497,0.8332126140594482,6,"{32, 230, 137, 112, 340, 218}"
graph_size_476_k_0.75,476,6798158,529,0.8329427242279053,6,"{162, 354, 200, 242, 119, 378}"
graph_size_477_k_0.75,477,6792312,538,0.8336100578308105,6,"{162, 108, 428, 462, 399, 411}"
graph_size_478_k_0.75,478,6828020,522,0.836909294128418,7,"{291, 6, 40, 48, 83, 25, 93}"
graph_size_479_k_0.75,479,6838119,480,0.8404335975646973,6,"{335, 145, 209, 339, 273, 91}"
graph_size_480_k_0.75,480,6869188,501,0.8388955593109131,7,"{396, 109, 333, 13, 401, 50, 252}"
graph_size_481_k_0.75,481,6872528,542,0.8398053646087646,6,"{97, 361, 397, 177, 340, 191}"
graph_size_482_k_0.75,482,6886027,514,0.8407258987426758,6,"{138, 83, 436, 56, 316, 381}"
